"term","courseid","num.depts","sectionid","has.disc","has.lab","enrolled","capacity","component","dept","number","title","units","time.start","time.end","building","meetings"
1550,20786,1,9981,FALSE,FALSE,23,20,"LEC","PHYSEDU","212","SPORTS MEDIA","1","15:05","16:20","7777","MoWe"
1550,7624,1,6394,FALSE,FALSE,24,20,"LEC","PHYSEDU","222","SPORTS MARKETING","1","13:25","14:40","7777","TuTh"
1550,13865,1,6395,FALSE,FALSE,27,20,"LEC","PHYSEDU","223","SPORT ETHICS","1","11:45","14:15","7777","Mo"
1550,7617,1,6396,FALSE,FALSE,26,25,"LEC","PHYSEDU","240","THEORY/PRACTICE COACHING","1","8:30","9:45","7777","TuTh"
1550,7884,1,7807,FALSE,FALSE,58,60,"LEC","PHYSICS","134","INTRO TO ASTRONOMY","1","15:05","16:20","7749","MoFr"
1550,7880,1,7813,FALSE,FALSE,31,35,"LEC","PHYSICS","141L","GENERAL PHYSICS I (LEC)","1","13:25","14:40","7749","TuTh"
1550,7882,1,7816,FALSE,FALSE,133,170,"LEC","PHYSICS","142L","GENERAL PHYSICS II","1","15:05","16:20","7765","MoWe"
1550,15768,1,7836,FALSE,FALSE,145,130,"LEC","PHYSICS","151L","INTRODUCTORY MECHANICS","1","11:45","13:00","7749","MoFr"
1550,22840,1,7864,TRUE,FALSE,16,35,"LEC","PHYSICS","162D","FUNDAMENTALS OF PHYSICS II","1","10:05","11:20","7749","MoWe"
1550,22618,1,9477,FALSE,FALSE,22,25,"LEC","PHYSICS","190","SPECIAL TOPICS IN PHYSICS","1","11:45","13:00","7224","TuTh"
1550,7893,1,7869,FALSE,TRUE,9,20,"LEC","PHYSICS","271L","ELECTRONICS","1","16:40","17:55","","TuTh"
1550,7888,1,7871,FALSE,FALSE,19,30,"LEC","PHYSICS","305","INTRO TO ASTROPHYSICS","1","8:30","9:45","7749","MoWe"
1550,7895,1,7872,FALSE,FALSE,26,40,"LEC","PHYSICS","361","INTERMEDIATE MECHANICS","1","11:45","13:00","7758","WeFrTu"
1550,3637,1,9711,FALSE,FALSE,20,24,"LEC","PHYSICS","363","THERMAL PHYSICS","1","15:05","16:20",NA,"TuTh"
1550,7905,1,7874,FALSE,FALSE,10,40,"LEC","PHYSICS","465","QUANTUM MECHANICS II","1","15:05","16:20","7706","TuTh"
1550,21115,1,8070,FALSE,FALSE,18,18,"SEM","PJMS","290S","SPECIAL TOPICS","1","15:05","17:35","7739","Th"
1550,12996,3,8082,FALSE,FALSE,10,12,"SEM","VMS","305S","TELEVISION JOURNALISM","1","18:15","20:45","7739","We"
1550,12998,3,8084,FALSE,FALSE,17,15,"SEM","VMS","307S","NEWS WRITING AND REPORTING","1","15:05","17:35","7739","We"
1550,3296,2,8087,FALSE,FALSE,14,15,"SEM","PUBPOL","373S","INTELLECTUAL PROPERTY","1","16:40","19:10","7725","Tu"
1550,8079,2,8088,FALSE,FALSE,4,15,"SEM","PUBPOL","379S","FIRST AMENDMENT DIGITAL AGE","1","16:40","19:10","7725","Th"
1550,20023,2,8089,FALSE,FALSE,6,18,"SEM","PUBPOL","382S","STORYTELLING WITH IMPACT","1","11:45","13:00","7725","WeFr"
1550,22843,2,8079,FALSE,FALSE,16,18,"SEM","PJMS","388S","JOURNALISM AND WAR","1","18:15","20:45","7739","Mo"
1550,8322,1,7442,FALSE,FALSE,13,18,"SEM","POLSCI","89S","FIRST-YEAR SEMINAR (TOP)","1","10:05","11:20","7704","WeFr"
1550,23876,1,7517,FALSE,FALSE,27,50,"LEC","POLSCI","101","INTRO TO POLITICAL SCIENCE","1","10:05","11:20","7710","MoWe"
1550,22454,1,7326,FALSE,FALSE,9,30,"LEC","POLSCI","115","RULES OF POWER","1","10:05","11:20","7705","MoWe"
1550,14956,1,7327,TRUE,FALSE,64,66,"LEC","POLSCI","175D","INTRO TO POLITICAL PHILOSOPHY","1","12:00","12:50","7765","TuTh"
1550,23822,1,6297,FALSE,FALSE,10,18,"SEM","POLSCI","190S","SPECIAL TOPICS IN POLSCI","1","13:25","14:40","7202","WeFr"
1550,18032,1,7332,FALSE,FALSE,21,25,"LEC","POLSCI","206","AMERICAN VALUES, INST, CULTURE","1","11:45","13:00","7765","WeFr"
1550,8376,1,7334,FALSE,FALSE,25,35,"LEC","POLSCI","212","THE AMERICAN PRESIDENCY","1","13:25","14:40","7709","TuTh"
1550,8390,1,7335,FALSE,FALSE,10,30,"LEC","POLSCI","219","COMP GOV/POL:SEL COUNTRY (TOP)","1","10:05","11:20","7753","WeFr"
1550,22135,1,7336,FALSE,FALSE,31,57,"LEC","POLSCI","231","WEALTH AND POVERTY OF NATIONS","1","15:20","17:50","7710","Tu"
1550,22837,1,7337,FALSE,FALSE,43,45,"LEC","POLSCI","233","NUCLEAR WEAPONS","1","13:25","14:40","7765","TuTh"
1550,8415,1,9474,FALSE,FALSE,18,18,"SEM","POLSCI","242S","CAMPAIGNS AND ELECTIONS","1","18:15","20:45","7765","Mo"
1550,8370,1,7343,FALSE,FALSE,14,18,"LEC","POLSCI","268","POLITICS AND LITERATURE","1","10:05","11:20","7202","TuTh"
1550,8068,2,6934,TRUE,FALSE,64,60,"LEC","PUBPOL","301","POL ANALY PUB POL MAKING","1","10:05","11:20","7725","MoWe"
1550,8379,1,8122,FALSE,FALSE,25,35,"LEC","POLSCI","316","AMER POLITICAL PARTIES","1","13:25","14:40","7738","WeFr"
1550,8464,1,7355,FALSE,FALSE,14,30,"LEC","POLSCI","324","CHINESE POLITICS","1","16:40","17:55","7753","MoWe"
1550,22876,1,7361,FALSE,FALSE,20,30,"LEC","POLSCI","338","POLITICAL ECONOMY OF SE ASIA","1","15:05","16:20","7753","MoWe"
1550,12093,1,8674,FALSE,FALSE,22,40,"LEC","POLSCI","342","STRATEGY AND POLITICS","1","13:25","14:40","7710","MoWe"
1550,22831,2,7362,FALSE,FALSE,16,18,"SEM","POLSCI","352S","U.S. POLICY IN MIDDLE EAST","1","10:05","12:35","7765","Tu"
1550,16070,1,7363,FALSE,FALSE,22,30,"LEC","POLSCI","353","GLOBALIZATION OF DEMOCRACY","1","11:45","13:00","7749","TuTh"
1550,8458,1,7364,FALSE,FALSE,4,25,"LEC","POLSCI","354","POLITICS IN DEV WORLD","1","15:05","16:20","7765","MoWe"
1550,8514,1,7116,FALSE,FALSE,19,18,"LEC","POLSCI","390-3","SPEC TOP IN SPC","1","13:25","14:40","7739","MoWe"
1550,17116,1,8130,FALSE,FALSE,6,12,"SEM","POLSCI","390S-2","SPEC TOP IN POL INSTITUTIONS","1","10:20","11:10","7202","MoWeFr"
1550,17121,1,9705,FALSE,FALSE,16,18,"SEM","POLSCI","390S-4","SPEC TOP IN POL BEHAVIOR & ID","1","13:25","14:40","7224","MoWe"
1550,23914,3,9985,FALSE,FALSE,19,30,"LEC","PUBPOL","352","US-RUSSIAN RELATIONS","1","18:30","21:15","7705","Tu"
1550,22170,1,7385,FALSE,FALSE,18,18,"SEM","POLSCI","428S","INTL CONFLICT RESOLUTION","1","15:05","16:20","7765","TuTh"
1550,23877,1,7518,FALSE,FALSE,14,18,"SEM","POLSCI","495S","HONORS SEMINAR","1","13:25","14:40","7710","TuTh"
1550,8517,1,7405,FALSE,FALSE,6,18,"SEM","POLSCI","497S-2","SEN SEM IN POL INSTITUTIONS","1","15:05","17:35","7758","We"
1550,8518,1,7406,FALSE,FALSE,7,18,"SEM","POLSCI","497S-3","SENIOR SEMINAR IN SPC","1","10:05","12:35","7758","Th"
1550,9131,1,9111,FALSE,FALSE,12,16,"LEC","PORTUGUE","102","ELEMENTARY PORTUGUESE II","1","8:45","9:35","7705","MoTuWeThFr"
1550,13046,1,9112,FALSE,FALSE,10,18,"LEC","PORTUGUE","112","ACCEL ELEM PORTUGUESE","1","13:40","14:30","7704","MoTuWeThFr"
1550,14667,1,4544,FALSE,FALSE,15,18,"LEC","PORTUGUE","204","ADVANCED INTERMEDIATE PORTUGU","1","15:20","16:10","7706","MoWeFr"
1550,21846,1,4545,FALSE,FALSE,4,18,"SEM","PORTUGUE","390S","TOPICS LUSOPHONE LIT/CUL","1","11:45","13:00","7224","TuTh"
1550,8766,1,4984,FALSE,FALSE,14,15,"SEM","PSY","89S","FIRST-YEAR SEMINAR (TOP)","1","10:05","11:20","","TuTh"
1550,8764,1,4852,TRUE,FALSE,168,170,"LEC","PSY","101","INTRODUCTORY PSYCHOLOGY","1","10:05","11:20","7213","TuTh"
1550,8768,1,4860,TRUE,FALSE,53,80,"LEC","PSY","102","COGNITIVE PSYCHOLOGY","1","11:45","13:00","7709","WeFr"
1550,8769,1,4865,TRUE,FALSE,41,100,"LEC","PSY","103","DEVELOPMENTAL PSYCHOLOGY","1","13:25","14:40","7709","MoWe"
1550,8801,1,4870,FALSE,FALSE,106,100,"LEC","PSY","104","SOCIAL PSYCHOLOGY","1","10:05","11:20","7709","WeFr"
1550,8805,1,4871,TRUE,FALSE,99,100,"LEC","PSY","105","ABNORMAL PSYCHOLOGY","1","8:30","9:45","7709","MoWe"
1550,9825,1,4883,FALSE,TRUE,93,90,"LEC","PSY","201L","INTRO STAT METHODS IN PSY","1","10:05","11:20","7749","MoWe"
1550,21825,1,4888,FALSE,FALSE,83,60,"LEC","PSY","212","FORENSIC PSYCHOLOGY","1","15:05","16:20","7709","MoWe"
1550,8819,1,4889,FALSE,FALSE,7,25,"LEC","PSY","237","SOCIAL DEVELOPMENT","1","15:05","16:20","7709","MoWe"
1550,8828,1,4890,FALSE,FALSE,41,40,"LEC","PSY","239","ADOLESCENCE","1","11:45","13:00","7709","TuTh"
1550,8784,1,4891,FALSE,FALSE,37,37,"LEC","PSY","250","MYTHS AND MYSTERIES OF MEMORY","1","11:45","13:00","7749","MoWe"
1550,8776,1,4903,FALSE,FALSE,26,24,"LEC","PSY","301","RES METH PSYCHOLOG SCI","1","15:05","16:20","7704","TuTh"
1550,8933,1,4904,FALSE,FALSE,9,16,"LEC","PSY","304","CHILD OBSERVATION","1","15:05","16:20","","TuTh"
1550,8936,1,4905,FALSE,FALSE,16,16,"LEC","PSY","305","RES METH IN SOCIAL PSY","1","10:05","11:20","7706","TuTh"
1550,14606,1,4906,FALSE,FALSE,12,18,"LEC","PSY","310","PSYCHOPATHOLOGY AND PSYCHOTHER","1","11:45","13:00","7710","WeFr"
1550,8858,1,4907,FALSE,FALSE,13,18,"SEM","PSY","321S","PERSONALITY/INDIV DIFF","1","16:40","19:10","7709","Tu"
1550,23210,1,4908,FALSE,FALSE,9,16,"SEM","PSY","324S","MOTIVATION SCIENCE IN SOC PSY","1","8:45","11:15","7709","Fr"
1550,8886,1,9039,FALSE,FALSE,18,18,"SEM","PSY","390S","SPECIAL TOPICS","1","16:40","17:55","7710","TuTh"
1550,8919,1,9036,FALSE,FALSE,9,16,"SEM","PSY","405S","GREAT IDEAS IN PSYCH","1","15:05","17:35","7709","Tu"
1550,23902,1,9024,FALSE,FALSE,14,18,"SEM","PSY","412S","PSYC OF CRIMINAL BEHAVIOR","1","10:05","11:20","SEE INSTR","WeFr"
1550,8800,1,4920,FALSE,FALSE,59,60,"LEC","PSY","425","PSYCH OF CONSUMERS","1","8:30","9:45","7709","WeFr"
1550,8829,1,4921,FALSE,FALSE,39,30,"LEC","PSY","426","SOCIAL PSYCHOLOGY OF BUSINESS","1","16:40","19:25","7709","Tu"
1550,8847,1,4923,FALSE,FALSE,18,18,"LEC","PSY","436S","CHILD CLINICAL INTERVENTIONS","1","12:00","14:30","7709","Tu"
1550,23286,1,9035,FALSE,FALSE,16,18,"SEM","PSY","490S","SPECIAL TOPICS IN PSYCHOLOGY","1","15:05","16:20","7702","TuTh"
1550,18490,1,4954,FALSE,FALSE,17,30,"LEC","PSY","496","DISTINCTION THESIS WORKSHOP","1","15:05","16:20","7709","TuTh"
1550,8051,1,6911,TRUE,FALSE,123,122,"LEC","PUBPOL","155D","INTRO TO POLICY ANALYSIS","1","10:05","11:20","7725","TuTh"
1550,8054,1,10202,FALSE,FALSE,22,20,"LEC","PUBPOL","182","PUBLIC SPEAKING","1","11:45","14:15","7710","Th"
1550,19068,1,6928,FALSE,FALSE,6,15,"LEC","PUBPOL","263","BORDER CROSSING","1","10:05","11:20","7739","TuThWe"
1550,13005,1,6929,FALSE,FALSE,16,15,"LEC","PUBPOL","270","POLITICAL PARTIC/LDRSHP","1","13:25","14:40","7725","MoWe"
1550,8150,1,3475,FALSE,FALSE,23,32,"LEC","PUBPOL","290","SELECTED TOPICS","1","15:05","16:20","7753","TuTh"
1550,8151,1,8080,FALSE,FALSE,18,18,"SEM","PUBPOL","290S","SELECTED TOPICS","1","15:05","17:35","7739","Th"
1550,8071,1,6943,TRUE,FALSE,88,120,"LEC","PUBPOL","302D","POL CHOICE/VAL CONFLICT","1","13:25","14:40","7725","MoWe"
1550,15570,1,6951,TRUE,FALSE,44,60,"LEC","PUBPOL","303D","MICROECONOMIC POLICY TOOLS","1","13:25","14:40","7739","MoWe"
1550,22361,1,4807,FALSE,FALSE,9,15,"SEM","PUBPOL","414S","RESEARCH IN HUMAN RIGHTS","1","15:05","17:35","7704","Th"
1550,21776,1,9475,FALSE,FALSE,7,18,"SEM","PUBPOL","490S","CAPSTONE SEM: SP TOP","1","10:05","12:35","7758","Th"
1550,8155,1,9017,FALSE,FALSE,0,10,"SEM","PUBPOL","495S","HONORS SEMINAR","1","18:15","20:45",NA,"Fr"
1550,14315,1,9503,FALSE,FALSE,0,1000,"LEC","REG","100","REGISTRATION/STUDY AWAY","4",NA,NA,NA,NA
1550,9185,1,9884,FALSE,FALSE,6,15,"SEM","RELIGION","80S","SP TOP IN WRITING","1","8:30","9:45","7213","TuTh"
1550,21080,1,3587,FALSE,FALSE,28,40,"LEC","RELIGION","101","INTRO TO RELIGIOUS STUDIES","1","15:05","16:20","7702","MoWe"
1550,9187,1,3593,FALSE,FALSE,19,40,"LEC","RELIGION","150","CHRISTIANITY","1","16:55","19:25","7710","Mo"
1550,23879,1,9087,FALSE,FALSE,47,50,"LEC","RELIGION","248","HIP HOP AND RELIGION","1","11:45","13:00","7706","MoWe"
1550,12953,1,7740,FALSE,FALSE,3,30,"LEC","ROMANIAN","203","INTER ROMANIAN LANG/CUL","1","16:55","18:10","7704","MoWeFr"
1550,23278,1,4564,FALSE,FALSE,14,18,"SEM","ROMST","89S","FIRST YEAR SEMINAR ROMANCE ST","1","15:05","16:20","7236","TuTh"
1550,23150,1,6041,FALSE,FALSE,18,18,"SEM","ROMST","290S","TOPICS IN ROMANCE STUDIES","1","10:05","11:20","7214","MoWe"
1550,23892,1,9102,FALSE,FALSE,9,18,"SEM","ROMST","390S","TOPICS IN ROMANCE STUDIES","1","11:45","13:00","7704","TuTh"
1550,9579,1,10372,FALSE,FALSE,3,4,"LEC","RUSSIAN","102","ELEMENTARY RUSSIAN II","1","12:00","12:50","SEE INSTR","MoWeFrTu"
1550,9585,1,7743,FALSE,FALSE,3,10,"LEC","RUSSIAN","111","INTENSIVE RUSSIAN","2","15:05","16:20","7705","MoTuThWe"
1550,9593,1,7744,FALSE,FALSE,11,30,"LEC","RUSSIAN","204","INTERMEDIATE RUSSIAN II","1","13:40","14:30","7705","MoWeFr"
1550,23841,1,8349,FALSE,FALSE,19,18,"SEM","RUSSIAN","290S","TOPICS IN RUSSIAN STUDIES","1","10:05","11:20","7224","MoWe"
1550,9609,1,7748,FALSE,FALSE,3,18,"SEM","RUSSIAN","302S","CONTEM RUSSIAN COMP/READ","1","10:20","11:10","7705","MoWeFr"
1550,14673,1,7749,FALSE,FALSE,3,30,"LEC","RUSSIAN","321","NEW RUSSIANS","1","13:25","14:40","7705","MoWe"
1550,9665,1,7750,FALSE,FALSE,13,38,"LEC","RUSSIAN","323","DOSTOEVSKY","1","13:25","14:40","7705","TuTh"
1550,13009,3,7774,FALSE,FALSE,31,30,"LEC","SOCIOL","221","E EUR: MRKTS/MEDIA/MAFIA","1","13:25","14:40","7705","WeFr"
1550,21353,2,5023,FALSE,FALSE,7,12,"SEM","THEATRST","351S","DIRECTING CHEKHOV","1","15:05","16:35","7791","TuTh"
1550,13561,2,7753,FALSE,FALSE,7,18,"SEM","RUSSIAN","374S","RUS LANG/CULTURE-FILM II","1","16:40","19:30","7705","Mo"
1550,9693,1,7755,FALSE,FALSE,3,12,"LEC","RUSSIAN","402","ADV RUS RDG/TRANS/SYNTAX","1","10:20","11:10","7705","MoWeFr"
1550,9781,1,3657,FALSE,FALSE,33,35,"LEC","SOCIOL","111","SOCIAL PROBLEMS","1","16:40","17:55","7709","MoWe"
1550,16968,1,9097,FALSE,FALSE,18,18,"SEM","SOCIOL","180S","SOCIETY, SELF, NATURAL WORLD","1","11:45","13:00","7214","TuTh"
1550,9810,1,3658,FALSE,FALSE,33,35,"LEC","SOCIOL","211","WEALTH, POWER, AND INEQUALITY","1","11:45","13:00","7709","WeFr"
1550,9815,1,3659,FALSE,FALSE,34,35,"LEC","SOCIOL","218","SEX, GENDER, AND SOCIETY","1","","",NA,"TBA"
1550,9819,1,3660,FALSE,FALSE,43,40,"LEC","SOCIOL","222","PUNISHMENT AND SOCIETY","1","10:05","11:20","7702","WeFr"
1550,23830,1,3661,FALSE,FALSE,21,35,"LEC","SOCIOL","255","IMMIGRATION AND HEALTH","1","11:45","13:00","7709","WeFr"
1550,9852,1,3662,FALSE,FALSE,35,35,"LEC","SOCIOL","263","AGING AND HEALTH","1","13:25","14:40","7705","TuTh"
1550,23867,1,8331,FALSE,FALSE,41,40,"LEC","SOCIOL","265","DRUGS IN THE US","1","11:45","13:00","7702","WeFr"
1550,9880,1,9490,FALSE,FALSE,11,18,"SEM","SOCIOL","290S","SEMINAR SPECIAL TOPICS","1","13:25","14:40","7224","TuTh"
1550,19102,2,8801,FALSE,FALSE,17,18,"LEC","SOCIOL","331","WOMEN AT WORK","1","15:05","16:20","7704","MoWe"
1550,9824,1,3704,FALSE,FALSE,23,30,"LEC","SOCIOL","332","METHODS SOCIAL RESEARCH","1","15:05","16:20","7709","MoWe"
1550,17456,1,3705,FALSE,FALSE,12,25,"LEC","SOCIOL","333","QUANTITATIVE ANALYSIS SOCIOLOG","1","15:05","16:20","7753","MoWe"
1550,17849,1,3706,FALSE,FALSE,34,35,"LEC","SOCIOL","338","THEORY AND SOCIETY","1","11:45","13:00","7709","TuTh"
1550,9835,1,3707,FALSE,FALSE,38,40,"LEC","SOCIOL","344","TECH AND ORG ENVIRONMENTS","1","11:45","13:00","7201","WeFr"
1550,9839,1,3708,FALSE,FALSE,10,35,"LEC","SOCIOL","350","CHANGING AMERICAN FAMILY","1","15:05","16:20","7705","MoWe"
1550,9844,1,3709,FALSE,FALSE,37,35,"LEC","SOCIOL","355","ORGANIZATIONS/MANAGEMENT","1","15:05","16:20","7705","TuTh"
1550,9847,1,9963,FALSE,FALSE,20,15,"LEC","SOCIOL","358","MARKETS AND MARKETING","1","18:15","20:45","7753","We"
1550,9848,1,3711,FALSE,FALSE,34,35,"LEC","SOCIOL","359","ENTREPRENEURSHIP","1","16:40","17:55","7709","TuTh"
1550,17438,1,10329,FALSE,FALSE,9,15,"SEM","SOCIOL","490S-1","RESEARCH SEMINAR (TOP)","1","15:05","17:35","","We"
1550,9884,1,3748,FALSE,FALSE,13,15,"SEM","SOCIOL","499S","SOCIOLOGY INTERNSHIP","1","18:15","20:45","7709","Tu"
1550,10020,1,9118,FALSE,FALSE,17,18,"LEC","SPANISH","101","ELEMENTARY SPANISH 1","1","10:20","11:10","7214","MoTuWeThFr"
1550,10022,1,9119,FALSE,FALSE,18,18,"LEC","SPANISH","102","ELEMENTARY SPANISH 2","1","13:40","14:30","7202","MoWeFrTuTh"
1550,10031,1,10129,FALSE,FALSE,12,15,"LEC","SPANISH","203","INTERMEDIATE SPANISH","1","13:40","14:30","7758","MoWeFr"
1550,10035,1,10130,FALSE,FALSE,15,15,"LEC","SPANISH","204","ADV INTERMEDIATE SPANISH","1","12:00","12:50","7224","MoWeFr"
1550,10038,1,9120,FALSE,FALSE,13,12,"LEC","SPANISH","301","ADV SPANISH WRITING","1","13:25","14:40","7201","TuTh"
1550,13026,1,4600,FALSE,FALSE,15,15,"LEC","SPANISH","303","INTRO CULTURAL STUDIES","1","15:20","16:10","7201","MoWeFr"
1550,22213,1,4604,FALSE,FALSE,18,18,"LEC","SPANISH","310","ADV SPANISH TRANSLATION","1","11:45","13:00","7705","TuTh"
1550,10053,1,8335,FALSE,FALSE,12,18,"SEM","SPANISH","327S","SPANISH FOR FRESHMN/SOPHOMORES","1","15:05","16:20","7224","WeFr"
1550,10051,1,4606,FALSE,FALSE,15,18,"LEC","SPANISH","333","INTRO TO SPANISH LIT II","1","10:05","11:20","7753","TuTh"
1550,10054,1,4607,FALSE,FALSE,16,18,"LEC","SPANISH","334","INTRO SPANISH-AMER LIT","1","13:25","14:40","7224","MoWe"
1550,10055,1,4608,FALSE,FALSE,10,18,"LEC","SPANISH","335","INTRO SPANISH-AMER LIT","1","16:40","17:55","7201","TuTh"
1550,10102,1,4613,FALSE,FALSE,14,18,"SEM","SPANISH","432S","POP CULT/POLITICAL REPRESSION","1","11:45","13:00","7705","TuTh"
1550,13019,1,2162,FALSE,TRUE,120,120,"LEC","STA","101","DATA ANALY/STAT INFER","1","11:45","13:00","7758","TuTh"
1550,13020,1,2177,FALSE,TRUE,96,125,"LEC","STA","111","PROBABILITY/STAT INFER","1","15:05","16:20","7710","MoWe"
1550,10180,1,2183,TRUE,FALSE,41,40,"LEC","STA","130","PROBABIL/STATIS IN EGR","1","10:05","11:20","7706","TuTh"
1550,15479,1,2186,FALSE,TRUE,61,60,"LEC","STA","210","REGRESSION ANALYSIS","1","13:25","14:40","7706","WeFr"
1550,17482,1,9015,FALSE,FALSE,12,35,"LEC","STA","320","STATISTICS OF CAUSAL STUDIES","1","10:05","11:20","7704","TuTh"
1550,23684,1,2192,TRUE,FALSE,40,40,"LEC","STA","323D","STATISTICAL COMPUTING","1","16:40","17:55","7704","MoWe"
1550,17483,1,2194,FALSE,TRUE,24,28,"LEC","STA","360","BAYESIAN AND MODERN STATISTICS","1","8:30","9:45","7706","TuTh"
1550,17476,1,2208,FALSE,FALSE,14,14,"SEM","STA","470S","INTRO STATISTICAL CONSULTING","1","15:05","16:20","7753","TuTh"
1550,10260,1,9791,FALSE,FALSE,8,18,"SEM","SXL","290S","SEMINARS SELECTED TOPICS","1","8:30","9:45","7224","TuTh"
1550,23909,2,9504,FALSE,FALSE,16,18,"SEM","WOMENST","386S","POLITICS OF SEXUALITY","1","15:05","17:35","7213","Tu"
1550,3103,1,5013,FALSE,FALSE,16,16,"SEM","THEATRST","145S","ACTING","1","15:05","16:20","7229","MoWe"
1550,18590,1,5014,FALSE,FALSE,16,16,"SEM","THEATRST","190S-1","SP TOP: READING THEATER","1","11:45","13:00","7716","TuTh"
1550,3105,1,5017,FALSE,FALSE,17,16,"SEM","THEATRST","246S","SHAKESPEARE STUDIO","1","13:25","14:40","7791","TuTh"
1550,3085,1,8415,FALSE,FALSE,15,16,"SEM","THEATRST","290S-1","SP TOP LIT/HST/THEO/CRIT","1","8:30","9:45","7716","TuTh"
1550,17180,1,9736,FALSE,FALSE,7,18,"SEM","THEATRST","290S-4","SPECIAL TOPICS IN THEATER STUD","1","10:05","12:15","7232","Fr"
1550,18283,1,6268,FALSE,FALSE,15,15,"SEM","THEATRST","290S-6","SPECIAL TOPICS IN FILM","1","13:25","14:40","7213","MoWe"
1550,3106,1,5020,FALSE,FALSE,14,16,"SEM","THEATRST","345S","ADV ACTING: CONTEMPORARY","1","11:45","13:15","7791","TuTh"
1550,23241,1,5022,FALSE,FALSE,1,4,"LEC","THEATRST","350","MAINSTAGE PRODUCTION","1","18:30","21:00","7791","Tu"
1550,21354,1,5024,FALSE,FALSE,5,12,"SEM","THEATRST","390S-3","SPECIAL TOPICS IN DESIGN","1","10:05","12:35","7791","Fr"
1550,3188,1,5025,FALSE,FALSE,10,16,"SEM","THEATRST","401S","SENIOR COLLOQUIUM","1","10:05","11:20","7791","TuTh"
1550,22534,1,5944,FALSE,FALSE,0,18,"LEC","TIBETAN","102","ELEMENTARY TIBETAN II","1","","",NA,"TBA"
1550,23338,1,9714,FALSE,FALSE,2,18,"LEC","TIBETAN","204","INTERMEDIATE TIBETAN II","1","10:00","11:40","7704","MoWeFr"
1550,13956,1,10697,FALSE,FALSE,9,1,"LEC","TURKISH","101","ELEMENTARY TURKISH","1","","",NA,"TBA"
1550,13957,1,7764,FALSE,FALSE,5,30,"LEC","TURKISH","102","ELEMENTARY TURKISH","1","15:20","16:35","7510","MoWeFr"
1550,22766,1,7765,FALSE,FALSE,3,30,"LEC","TURKISH","204","INTERMEDIATE TURKISH","1","16:55","17:45","7510","MoWeFr"
1550,14962,1,7766,FALSE,FALSE,1,18,"SEM","TURKISH","302S","CONTEMP TURKISH COMP/READINGS","1","15:05","16:20",NA,"MoWe"
1550,20138,1,5175,FALSE,FALSE,10,12,"SEM","VMS","89S","FIRST-YEAR SEMINAR","1","10:20","12:50","7261","Tu"
1550,21773,1,6247,FALSE,FALSE,18,18,"SEM","VMS","190S","SPECIAL TOPICS IN VMS","1","13:25","14:40","7202","MoFr"
1550,18781,1,10165,FALSE,FALSE,3,18,"LEC","VMS","290","TOPICS IN VISUAL STUDIES","1","11:45","13:00","7261","TuTh"
1550,18851,1,6267,FALSE,FALSE,15,15,"SEM","VMS","290S","TOPICS IN VISUAL STUDIES","1","13:25","14:40","7213","MoWe"
1550,21064,1,9941,FALSE,FALSE,17,18,"SEM","VMS","327S","THEORIES VISUAL/MEDIA STUDIES","1","15:05","17:35","7261","Th"
1550,17364,1,9942,FALSE,FALSE,16,18,"SEM","VMS","499S","VMS CAPSTONE","1","12:00","14:30","7261","Mo"
1550,14770,1,6034,FALSE,FALSE,15,15,"SEM","WOMENST","89S","FIRST YEAR SEMINAR","1","16:40","17:55","7213","TuTh"
1550,14779,1,6024,FALSE,FALSE,6,18,"LEC","WOMENST","101","GENDER AND EVERYDAY LIFE","1","15:05","16:20","7201","MoWe"
1550,21987,1,9864,FALSE,FALSE,18,18,"SEM","WOMENST","190S","SP TOPICS WOMEN'S STUDIES","1","13:25","14:40","7202","MoFr"
1550,19370,1,6025,FALSE,FALSE,18,18,"SEM","WOMENST","199S","THINKING GENDER","1","10:05","11:20","7706","WeFr"
1550,23911,1,8864,FALSE,FALSE,0,10,"LEC","WOMENST","207","SEXUALITY: BIBLE AND CHURCH","1","14:30","17:00","7707","We"
1550,10428,1,6009,FALSE,FALSE,8,13,"SEM","WOMENST","290S","SELECTED TOPICS","1","15:05","17:35","8067","Th"
1550,16613,1,6029,FALSE,FALSE,28,35,"LEC","WOMENST","361","MONEY, SEX, POWER","1","13:25","14:40","7201","MoWe"
1550,14377,1,9880,FALSE,FALSE,46,45,"LEC","WOMENST","490","WOMEN'S STUDIES (ADV TOP)","1","13:25","14:40","7710","MoWe"
1550,10437,1,6031,FALSE,FALSE,7,15,"SEM","WOMENST","499S","SENIOR SEMINAR (TOP)","1","15:05","17:35","7213","Fr"
1550,12627,1,8410,FALSE,FALSE,12,12,"LEC","WRITING","101","ACADEMIC WRITING","1","10:05","11:20","7214","MoWe"
1580,64,1,10752,FALSE,FALSE,15,15,"SEM","AAAS","89S","FIRST-YEAR SEMINAR (TOP)","1","15:05","17:35","7214","Tu"
1580,64,1,10752,FALSE,FALSE,15,15,"SEM","AAAS","89S","FIRST-YEAR SEMINAR (TOP)","1","15:05","17:35","7214","Tu"
1580,81,2,5829,FALSE,FALSE,30,30,"LEC","AAAS","102","INTRO AFR/AFR-AMER ST","1","11:45","13:00","7224","MoWe"
1580,82,5,5851,FALSE,FALSE,32,45,"LEC","HISTORY","129","INTRO TO AFRICAN STUDIES","1","10:05","11:20","7702","TuTh"
